"id","ts","min","max","avg","p50","p95","p99","sum","cnt"
376,"2018-07-01 08:00:00",1,2818,100,42,407,477,52098,516
398,"2018-07-02 06:00:00",1,1447,116,53,381,454,77110,664
369,"2018-07-01 01:00:00",1,1694,90,47,138,347,106276,1174
394,"2018-07-02 02:00:00",1,20851,200,30,913,1138,193577,967
372,"2018-07-01 04:00:00",1,5038,73,32,191,547,79516,1086
377,"2018-07-01 09:00:00",1,4253,88,36,328,556,57767,651
368,"2018-07-01 00:00:00",1,5020,77,41,154,503,79029,1015
411,"2018-07-02 19:00:00",1,6106,83,25,368,608,60031,720
422,"2018-07-03 06:00:00",1,5748,81,47,208,574,101051,1246
441,"2018-07-04 01:00:00",1,414019,1312,46,294,14204,880406,671
406,"2018-07-02 14:00:00",1,2206,55,22,268,348,43631,783
373,"2018-07-01 05:00:00",1,5298,69,31,155,566,76822,1102
385,"2018-07-01 17:00:00",1,2579,107,38,356,604,84513,785
386,"2018-07-01 18:00:00",1,2913,130,43,439,655,94511,727
375,"2018-07-01 07:00:00",1,5293,113,41,473,523,57169,502
423,"2018-07-03 07:00:00",1,5609,89,50,284,765,122912,1370
370,"2018-07-01 02:00:00",1,3236,69,33,153,525,70472,1016
384,"2018-07-01 16:00:00",1,3811,115,41,373,580,87801,759
383,"2018-07-01 15:00:00",1,2855,103,58,393,606,80862,782
399,"2018-07-02 07:00:00",1,4621,75,36,189,434,85231,1126
397,"2018-07-02 05:00:00",1,1970,88,51,378,465,103473,1173
374,"2018-07-01 06:00:00",1,3893,266,171,406,794,355565,1332
408,"2018-07-02 16:00:00",1,15855,114,53,271,578,78584,685
382,"2018-07-01 14:00:00",1,2633,146,53,483,592,93021,634
396,"2018-07-02 04:00:00",1,5077,111,30,413,545,66244,595
392,"2018-07-02 00:00:00",1,2043,124,30,459,548,66737,536
390,"2018-07-01 22:00:00",1,31272,213,40,660,2614,219769,1027
371,"2018-07-01 03:00:00",1,3252,73,33,226,506,76886,1041
405,"2018-07-02 13:00:00",1,6024,90,28,402,518,66992,742
380,"2018-07-01 12:00:00",1,5886,102,34,374,523,61057,594
407,"2018-07-02 15:00:00",1,5701,88,33,267,547,62530,708
379,"2018-07-01 11:00:00",1,1620,69,39,290,376,52771,759
378,"2018-07-01 10:00:00",1,9862,132,42,493,558,66888,503
381,"2018-07-01 13:00:00",1,11782,126,40,360,736,82842,656
393,"2018-07-02 01:00:00",1,3723,116,34,414,438,56234,481
400,"2018-07-02 08:00:00",1,6451,95,33,285,580,71491,751
402,"2018-07-02 10:00:00",1,7006,97,30,433,626,78762,804
388,"2018-07-01 20:00:00",1,2057,89,34,315,485,72134,807
389,"2018-07-01 21:00:00",1,5142,56,25,392,1016,196640,3477
420,"2018-07-03 04:00:00",1,2028,75,49,148,500,83248,1104
409,"2018-07-02 17:00:00",1,5373,111,39,452,590,81251,731
439,"2018-07-03 23:00:00",1,414019,1054,37,264,14226,896113,850
414,"2018-07-02 22:00:00",1,14929,111,51,205,921,108261,969
417,"2018-07-03 01:00:00",1,4844,63,46,127,345,59256,928
443,"2018-07-04 03:00:00",1,414028,627,43,163,7204,462495,737
404,"2018-07-02 12:00:00",1,1633,61,31,201,365,56791,916
387,"2018-07-01 19:00:00",1,2735,96,42,340,464,69831,724
424,"2018-07-03 08:00:00",1,5903,84,39,303,854,154302,1831
391,"2018-07-01 23:00:00",1,6827,125,37,528,655,70100,560
395,"2018-07-02 03:00:00",1,2001,55,44,303,367,306240,5545
419,"2018-07-03 03:00:00",1,7954,69,47,144,503,81219,1164
410,"2018-07-02 18:00:00",1,3489,73,30,283,425,51867,708
401,"2018-07-02 09:00:00",1,1403,56,24,195,317,48982,873
416,"2018-07-03 00:00:00",1,5131,129,56,333,598,133265,1028
421,"2018-07-03 05:00:00",1,5628,105,48,274,696,124403,1183
428,"2018-07-03 12:00:00",1,4472,109,53,313,627,142747,1305
403,"2018-07-02 11:00:00",1,5017,68,28,196,497,61324,901
412,"2018-07-02 20:00:00",1,2055,68,39,191,441,68717,1002
432,"2018-07-03 16:00:00",1,4358,68,46,150,394,71505,1043
427,"2018-07-03 11:00:00",1,5191,75,47,200,506,106681,1416
433,"2018-07-03 17:00:00",1,1983,62,44,171,366,69000,1111
415,"2018-07-02 23:00:00",1,4707,79,49,178,525,93867,1181
431,"2018-07-03 15:00:00",1,2081,68,45,159,413,71799,1051
413,"2018-07-02 21:00:00",1,4377,77,47,174,555,89322,1158
418,"2018-07-03 02:00:00",1,2072,65,49,162,354,69510,1060
430,"2018-07-03 14:00:00",1,1996,66,43,180,484,80724,1220
429,"2018-07-03 13:00:00",1,3400,58,39,172,417,88363,1514
426,"2018-07-03 10:00:00",1,4634,63,45,188,405,85196,1335
425,"2018-07-03 09:00:00",1,5038,70,42,227,544,95916,1368
437,"2018-07-03 21:00:00",1,414037,1098,40,185,21183,1324016,1205
436,"2018-07-03 20:00:00",1,414016,900,40,345,14279,960387,1067
435,"2018-07-03 19:00:00",1,414014,613,43,993,7993,725964,1183
444,"2018-07-04 04:00:00",1,414018,567,39,118,7173,458927,808
434,"2018-07-03 18:00:00",1,2009,62,38,182,365,70045,1128
442,"2018-07-04 02:00:00",1,414019,1184,44,176,14117,877765,741
438,"2018-07-03 22:00:00",1,414018,1031,36,305,14854,932596,904
447,"2018-07-04 07:00:00",1,5068,119,67,259,582,378986,3159
445,"2018-07-04 05:00:00",1,414020,1025,41,209,14159,882853,861
446,"2018-07-04 06:00:00",1,414017,349,62,260,7323,563634,1612
448,"2018-07-04 08:00:00",1,1785,71,44,206,433,78621,1097
449,"2018-07-04 09:00:00",1,5696,88,38,168,430,109952,1241
452,"2018-07-04 12:00:00",1,2219,72,40,243,444,75287,1035
450,"2018-07-04 10:00:00",1,1845,70,42,180,462,73791,1047
451,"2018-07-04 11:00:00",1,1722,55,38,129,310,57916,1045
457,"2018-07-04 17:00:00",1,1759,53,35,125,396,68110,1277
453,"2018-07-04 13:00:00",1,5706,88,40,202,704,79643,902
454,"2018-07-04 14:00:00",1,2043,58,38,131,341,57287,985
455,"2018-07-04 15:00:00",1,5316,65,37,168,419,67195,1028
456,"2018-07-04 16:00:00",1,1333,51,37,115,269,51765,998
458,"2018-07-04 18:00:00",1,2088,52,34,120,348,66814,1283
500,"2018-07-06 12:00:00",1,1644,55,39,152,336,65580,1172
498,"2018-07-06 10:00:00",1,15380,65,36,118,686,102003,1569
485,"2018-07-05 21:00:00",1,5645,83,27,193,588,92674,1106
469,"2018-07-05 05:00:00",1,5809,92,35,351,571,89744,973
468,"2018-07-05 04:00:00",1,1825,51,35,124,312,195371,3823
477,"2018-07-05 13:00:00",1,2655,45,22,96,372,61552,1348
467,"2018-07-05 03:00:00",1,1843,57,39,196,444,87096,1504
480,"2018-07-05 16:00:00",1,1481,39,15,83,302,48124,1226
466,"2018-07-05 02:00:00",1,2260,55,40,155,358,155112,2799
513,"2018-07-07 01:00:00",1,1437,54,22,176,253,29214,537
530,"2018-07-07 18:00:00",1,1352,71,23,260,365,40293,563
536,"2018-07-08 00:00:00",1,5011,65,71,496,594,197955,3012
491,"2018-07-06 03:00:00",1,4841,68,40,154,374,90300,1320
465,"2018-07-05 01:00:00",1,1757,45,40,133,244,59749,1323
527,"2018-07-07 15:00:00",1,5012,101,35,421,522,72217,711
464,"2018-07-05 00:00:00",1,1805,78,42,210,406,72073,921
484,"2018-07-05 20:00:00",1,5350,61,21,172,552,72866,1194
507,"2018-07-06 19:00:00",1,23014,137,35,432,523,84507,616
506,"2018-07-06 18:00:00",1,1628,87,24,307,381,48579,557
489,"2018-07-06 01:00:00",1,1348,63,45,136,331,59609,938
493,"2018-07-06 05:00:00",1,2022,61,47,93,297,57798,945
463,"2018-07-04 23:00:00",1,2556,69,45,156,313,51458,737
521,"2018-07-07 09:00:00",1,2309,56,35,205,310,179943,3172
478,"2018-07-05 14:00:00",1,7675,67,19,220,638,98699,1463
503,"2018-07-06 15:00:00",1,5086,64,42,131,473,78652,1219
481,"2018-07-05 17:00:00",1,1478,39,19,137,331,62342,1592
462,"2018-07-04 22:00:00",1,25695,131,45,594,833,112738,856
502,"2018-07-06 14:00:00",1,1374,64,45,133,387,73327,1133
460,"2018-07-04 20:00:00",1,2387,77,38,219,446,85329,1106
532,"2018-07-07 20:00:00",1,1278,76,26,241,330,44656,582
509,"2018-07-06 21:00:00",1,3447,80,25,378,536,58008,724
461,"2018-07-04 21:00:00",1,3385,77,37,298,538,78321,1010
499,"2018-07-06 11:00:00",1,2726,72,40,202,404,98623,1363
519,"2018-07-07 07:00:00",1,1511,56,29,263,302,53377,941
488,"2018-07-06 00:00:00",1,5021,74,44,167,399,63547,858
501,"2018-07-06 13:00:00",1,1979,64,44,153,348,69752,1084
473,"2018-07-05 09:00:00",1,5951,68,28,188,585,87862,1280
459,"2018-07-04 19:00:00",1,6872,52,36,97,364,55037,1057
479,"2018-07-05 15:00:00",1,2040,47,16,131,337,57798,1210
475,"2018-07-05 11:00:00",1,4517,53,19,151,459,66046,1244
483,"2018-07-05 19:00:00",1,6089,61,25,155,669,85800,1400
474,"2018-07-05 10:00:00",1,1378,60,18,155,428,75003,1239
497,"2018-07-06 09:00:00",1,1806,61,46,129,295,63871,1046
472,"2018-07-05 08:00:00",1,1962,48,19,120,323,66303,1376
517,"2018-07-07 05:00:00",1,4260,143,58,419,493,86195,601
505,"2018-07-06 17:00:00",1,246338,533,15522,17375,17914,904276,1696
492,"2018-07-06 04:00:00",1,5608,144,54,308,759,160742,1112
490,"2018-07-06 02:00:00",1,5743,89,46,219,648,93340,1044
471,"2018-07-05 07:00:00",1,6105,60,19,162,544,72125,1195
487,"2018-07-05 23:00:00",1,3094,68,51,127,333,68024,998
476,"2018-07-05 12:00:00",1,23754,76,16,195,768,95112,1237
470,"2018-07-05 06:00:00",1,13674,68,24,131,721,79324,1157
496,"2018-07-06 08:00:00",1,15554,105,48,198,632,109539,1040
495,"2018-07-06 07:00:00",1,1981,66,44,163,333,75030,1136
514,"2018-07-07 02:00:00",1,2033,101,30,450,512,55047,540
482,"2018-07-05 18:00:00",1,3816,53,28,173,476,79172,1477
486,"2018-07-05 22:00:00",1,15475,110,40,280,875,121395,1098
504,"2018-07-06 16:00:00",1,458713,1362,32322,34106,34827,1611569,1183
512,"2018-07-07 00:00:00",1,2225,107,57,354,384,48632,452
494,"2018-07-06 06:00:00",1,2168,63,45,124,328,66534,1049
525,"2018-07-07 13:00:00",1,2098,72,25,254,337,39742,550
516,"2018-07-07 04:00:00",1,2875,104,26,421,498,48585,463
533,"2018-07-07 21:00:00",1,2246,33,14,236,404,46577,1380
508,"2018-07-06 20:00:00",1,2764,86,30,352,463,53567,621
510,"2018-07-06 22:00:00",1,5223,124,46,444,551,49316,396
515,"2018-07-07 03:00:00",1,1436,101,43,401,443,54787,541
523,"2018-07-07 11:00:00",1,1307,44,27,128,346,62674,1407
511,"2018-07-06 23:00:00",1,2057,84,29,348,385,46147,544
529,"2018-07-07 17:00:00",1,1527,377,111,399,470,347729,922
522,"2018-07-07 10:00:00",1,4107,47,20,233,451,58627,1229
518,"2018-07-07 06:00:00",1,1747,82,25,301,412,43841,532
520,"2018-07-07 08:00:00",1,5356,80,27,286,451,51829,640
524,"2018-07-07 12:00:00",1,1446,60,30,202,384,53952,895
526,"2018-07-07 14:00:00",1,1936,108,28,393,492,60956,564
531,"2018-07-07 19:00:00",1,5705,91,31,347,583,67374,735
528,"2018-07-07 16:00:00",1,2199,678,552,715,835,2184636,3220
535,"2018-07-07 23:00:00",1,15169,132,25,606,759,64309,485
534,"2018-07-07 22:00:00",1,24942,176,35,815,951,90156,511
537,"2018-07-08 01:00:00",1,3076,199,93,319,390,844909,4230
539,"2018-07-08 03:00:00",1,2443,115,74,400,475,52770,457
538,"2018-07-08 02:00:00",1,2151,126,50,406,514,62842,496
540,"2018-07-08 04:00:00",1,2545,115,41,429,508,54078,467
541,"2018-07-08 05:00:00",1,3490,127,40,569,625,62730,491
542,"2018-07-08 06:00:00",1,7651,203,95,318,522,859571,4221
543,"2018-07-08 07:00:00",1,2406,72,33,243,409,50919,707
544,"2018-07-08 08:00:00",1,2277,96,36,371,453,59420,615
546,"2018-07-08 10:00:00",1,4176,81,38,246,578,78255,957
545,"2018-07-08 09:00:00",1,3357,78,33,342,389,49501,631
548,"2018-07-08 12:00:00",1,3850,63,33,218,491,74021,1172
547,"2018-07-08 11:00:00",1,7834,90,39,292,665,106010,1173
549,"2018-07-08 13:00:00",1,3388,63,25,245,392,41812,660
564,"2018-07-09 04:00:00",1,14091,141,32,422,714,76614,542
557,"2018-07-08 21:00:00",1,1418,98,32,362,478,57219,582
603,"2018-07-10 19:00:00",1,5335,84,36,306,550,76253,903
554,"2018-07-08 18:00:00",1,1692,55,30,177,304,46522,831
568,"2018-07-09 08:00:00",1,3485,97,39,294,534,68728,708
567,"2018-07-09 07:00:00",1,1498,62,34,223,341,49090,784
572,"2018-07-09 12:00:00",1,13069,96,35,266,999,129139,1332
551,"2018-07-08 15:00:00",1,2764,64,29,192,416,54320,840
562,"2018-07-09 02:00:00",1,1889,73,28,313,356,36801,500
566,"2018-07-09 06:00:00",1,4913,90,35,357,489,58896,649
569,"2018-07-09 09:00:00",1,5451,78,23,216,601,55545,707
593,"2018-07-10 09:00:00",1,5840,67,45,181,492,96759,1440
590,"2018-07-10 06:00:00",1,3544,85,49,290,600,106954,1248
594,"2018-07-10 10:00:00",1,1632,64,48,170,425,89535,1388
599,"2018-07-10 15:00:00",1,3523,64,40,227,380,52841,817
602,"2018-07-10 18:00:00",1,1459,55,33,143,320,56608,1012
558,"2018-07-08 22:00:00",1,6648,53,29,217,507,199971,3718
613,"2018-07-11 05:00:00",1,2787,64,36,140,372,48967,762
565,"2018-07-09 05:00:00",1,1911,135,51,336,355,63593,471
555,"2018-07-08 19:00:00",1,10333,84,25,237,680,72427,857
570,"2018-07-09 10:00:00",1,1243,51,24,172,335,41960,815
575,"2018-07-09 15:00:00",1,1976,63,36,303,456,87456,1367
600,"2018-07-10 16:00:00",1,8014,79,40,247,465,68460,865
552,"2018-07-08 16:00:00",1,9801,64,32,146,661,90115,1399
560,"2018-07-09 00:00:00",1,1428,37,15,121,315,36214,963
604,"2018-07-10 20:00:00",1,2846,95,47,283,516,83295,875
610,"2018-07-11 02:00:00",1,5393,103,42,359,592,65335,630
578,"2018-07-09 18:00:00",1,3829,76,47,257,486,102543,1332
582,"2018-07-09 22:00:00",1,24539,53,38,76,253,226539,4274
587,"2018-07-10 03:00:00",1,1693,68,50,154,339,74175,1080
579,"2018-07-09 19:00:00",1,2553,51,43,125,337,119194,2302
563,"2018-07-09 03:00:00",1,5757,123,25,383,510,68765,555
573,"2018-07-09 13:00:00",1,5339,92,30,265,448,68724,743
561,"2018-07-09 01:00:00",1,8667,69,26,212,398,36606,525
559,"2018-07-08 23:00:00",1,5605,53,26,125,347,45166,842
577,"2018-07-09 17:00:00",1,5664,69,44,147,577,98961,1427
556,"2018-07-08 20:00:00",1,3053,52,21,226,301,38407,726
553,"2018-07-08 17:00:00",1,1664,55,24,184,359,49876,897
584,"2018-07-10 00:00:00",1,1921,63,45,171,381,82244,1305
592,"2018-07-10 08:00:00",1,3798,70,49,172,454,94952,1347
571,"2018-07-09 11:00:00",1,3152,76,39,256,561,88756,1157
586,"2018-07-10 02:00:00",1,1935,56,47,105,294,62005,1100
550,"2018-07-08 14:00:00",1,2708,68,27,231,350,34203,499
595,"2018-07-10 11:00:00",1,5080,62,47,157,417,88404,1420
576,"2018-07-09 16:00:00",1,2197,108,36,291,505,78844,724
574,"2018-07-09 14:00:00",1,2030,71,30,244,301,34714,483
580,"2018-07-09 20:00:00",1,3196,51,38,93,301,215722,4164
598,"2018-07-10 14:00:00",1,1289,57,39,187,283,61896,1077
601,"2018-07-10 17:00:00",1,4375,79,39,261,466,67720,854
588,"2018-07-10 04:00:00",1,1659,60,47,127,358,80835,1343
585,"2018-07-10 01:00:00",1,1330,63,48,141,375,76469,1210
625,"2018-07-11 17:00:00",1,1722,72,40,210,382,58843,813
591,"2018-07-10 07:00:00",1,11535,366,116,344,554,523105,1427
583,"2018-07-09 23:00:00",1,2358,89,47,224,416,128930,1437
581,"2018-07-09 21:00:00",1,4070,46,37,88,229,202870,4379
621,"2018-07-11 13:00:00",1,3102,69,34,200,467,79381,1142
612,"2018-07-11 04:00:00",1,5004,84,47,261,452,67999,809
596,"2018-07-10 12:00:00",1,5126,65,45,153,354,141587,2168
606,"2018-07-10 22:00:00",1,5513,68,37,237,421,49118,715
620,"2018-07-11 12:00:00",1,3910,79,39,261,467,74018,934
589,"2018-07-10 05:00:00",1,5024,64,48,121,451,82068,1266
607,"2018-07-10 23:00:00",1,2033,64,39,188,291,42420,655
605,"2018-07-10 21:00:00",1,3202,58,38,222,342,57488,983
608,"2018-07-11 00:00:00",1,5027,79,45,265,361,41574,520
622,"2018-07-11 14:00:00",1,5130,80,35,170,588,79996,996
597,"2018-07-10 13:00:00",1,1944,55,33,252,429,79104,1417
609,"2018-07-11 01:00:00",1,3801,93,44,308,421,56021,596
615,"2018-07-11 07:00:00",1,1660,70,44,200,324,58365,832
624,"2018-07-11 16:00:00",1,2006,78,47,221,390,77981,992
616,"2018-07-11 08:00:00",1,5239,180,74,454,623,210520,1164
627,"2018-07-11 19:00:00",1,5928,75,24,235,429,44154,585
619,"2018-07-11 11:00:00",1,2477,59,32,142,341,54531,911
611,"2018-07-11 03:00:00",1,5022,69,36,143,343,56849,817
614,"2018-07-11 06:00:00",1,3472,81,44,230,401,73344,895
618,"2018-07-11 10:00:00",1,4083,98,41,227,422,87843,895
617,"2018-07-11 09:00:00",1,1799,69,39,220,453,68645,992
629,"2018-07-11 21:00:00",1,6096,415,223,1288,1458,340118,819
630,"2018-07-11 22:00:00",1,6905,65,29,167,427,60999,925
623,"2018-07-11 15:00:00",1,1377,64,37,186,363,60548,940
626,"2018-07-11 18:00:00",1,7114,83,23,336,474,54423,655
628,"2018-07-11 20:00:00",1,2016,61,36,187,294,36135,587
631,"2018-07-11 23:00:00",1,3618,64,43,215,343,46721,725
633,"2018-07-12 01:00:00",1,5022,81,45,227,409,55099,676
632,"2018-07-12 00:00:00",1,1415,71,42,183,303,53517,749
634,"2018-07-12 02:00:00",1,2162,70,45,196,308,45256,644
635,"2018-07-12 03:00:00",1,1901,70,43,220,311,49712,701
636,"2018-07-12 04:00:00",1,2143,56,40,112,316,49740,888
637,"2018-07-12 05:00:00",1,3608,71,43,160,329,53660,750
638,"2018-07-12 06:00:00",1,2224,64,44,154,372,70860,1094
639,"2018-07-12 07:00:00",1,2042,68,40,226,488,78934,1145
640,"2018-07-12 08:00:00",1,1737,58,44,155,300,207674,3536
672,"2018-07-13 16:00:00",1,1937,54,38,131,225,43520,796
720,"2018-07-15 16:00:00",1,5077,58,40,125,381,143210,2434
675,"2018-07-13 19:00:00",1,1835,56,40,126,255,46785,826
673,"2018-07-13 17:00:00",1,2033,63,37,189,369,50833,797
641,"2018-07-12 09:00:00",1,5458,62,38,371,464,198739,3155
653,"2018-07-12 21:00:00",1,3646,65,32,200,491,69267,1053
694,"2018-07-14 14:00:00",1,2728,55,37,114,290,39129,706
646,"2018-07-12 14:00:00",1,2027,58,22,302,367,42121,724
649,"2018-07-12 17:00:00",1,3290,73,38,202,404,57699,788
695,"2018-07-14 15:00:00",1,1287,52,40,139,218,38153,729
658,"2018-07-13 02:00:00",1,5077,83,40,303,451,58532,703
687,"2018-07-14 07:00:00",1,2503,80,39,267,523,63506,792
678,"2018-07-13 22:00:00",1,10183,90,40,260,520,55797,614
642,"2018-07-12 10:00:00",1,1343,55,33,181,226,53063,955
647,"2018-07-12 15:00:00",1,1465,60,22,243,318,36651,610
662,"2018-07-13 06:00:00",1,1490,56,22,221,327,33063,585
657,"2018-07-13 01:00:00",1,1321,58,44,120,213,41792,711
652,"2018-07-12 20:00:00",1,5057,86,40,240,497,67816,785
643,"2018-07-12 11:00:00",1,3579,70,28,258,390,44339,632
704,"2018-07-15 00:00:00",1,1941,92,53,277,364,54567,593
667,"2018-07-13 11:00:00",1,2712,51,34,154,388,59890,1159
665,"2018-07-13 09:00:00",1,5359,81,40,207,524,76845,939
661,"2018-07-13 05:00:00",1,1466,67,30,296,310,34318,508
686,"2018-07-14 06:00:00",1,2244,81,49,254,441,59934,737
701,"2018-07-14 21:00:00",1,2257,70,46,154,329,48314,682
671,"2018-07-13 15:00:00",1,12593,89,41,247,664,74121,827
644,"2018-07-12 12:00:00",1,1793,77,34,225,321,48233,620
663,"2018-07-13 07:00:00",1,3011,61,36,189,308,46794,765
670,"2018-07-13 14:00:00",1,6173,78,41,225,492,66028,839
651,"2018-07-12 19:00:00",1,7936,263,53,274,701,344986,1311
683,"2018-07-14 03:00:00",1,1698,83,44,232,419,55595,668
677,"2018-07-13 21:00:00",1,5112,81,46,207,388,59193,729
688,"2018-07-14 08:00:00",1,8376,113,52,394,721,93189,823
648,"2018-07-12 16:00:00",1,1369,57,17,242,346,37083,641
685,"2018-07-14 05:00:00",1,5004,124,51,369,600,82931,664
656,"2018-07-13 00:00:00",1,1372,53,37,164,225,36463,680
674,"2018-07-13 18:00:00",1,2039,53,38,117,318,61143,1135
660,"2018-07-13 04:00:00",1,5027,80,35,288,318,31850,398
702,"2018-07-14 22:00:00",1,23476,98,44,193,627,64320,650
655,"2018-07-12 23:00:00",1,3915,76,44,247,352,49541,649
645,"2018-07-12 13:00:00",1,7745,96,24,304,644,79908,824
669,"2018-07-13 13:00:00",1,5034,65,40,180,448,66404,1011
659,"2018-07-13 03:00:00",1,1460,78,30,252,297,36512,463
697,"2018-07-14 17:00:00",1,5066,74,35,184,423,65978,882
693,"2018-07-14 13:00:00",1,2010,74,41,214,363,53124,717
650,"2018-07-12 18:00:00",1,2045,67,41,175,424,78495,1162
654,"2018-07-12 22:00:00",1,5800,130,51,265,529,171435,1313
690,"2018-07-14 10:00:00",1,3924,98,50,292,461,84663,860
691,"2018-07-14 11:00:00",1,5331,69,41,183,462,66559,953
666,"2018-07-13 10:00:00",1,1435,67,40,183,347,58275,866
676,"2018-07-13 20:00:00",1,3249,57,35,182,382,52397,916
664,"2018-07-13 08:00:00",1,5604,80,38,321,562,75287,939
680,"2018-07-14 00:00:00",1,1563,72,46,204,335,48822,671
668,"2018-07-13 12:00:00",1,2387,62,33,169,348,50356,802
699,"2018-07-14 19:00:00",1,1726,69,41,167,359,56164,808
703,"2018-07-14 23:00:00",1,2146,72,43,172,332,46996,648
696,"2018-07-14 16:00:00",1,2393,58,40,191,249,46472,792
679,"2018-07-13 23:00:00",1,5068,88,38,277,489,63258,716
681,"2018-07-14 01:00:00",1,1940,84,45,242,381,49750,591
700,"2018-07-14 20:00:00",1,5728,94,44,294,474,73001,773
689,"2018-07-14 09:00:00",1,3742,86,49,260,381,64206,744
684,"2018-07-14 04:00:00",1,4187,95,47,250,488,61112,638
682,"2018-07-14 02:00:00",1,2316,87,48,302,442,53720,612
707,"2018-07-15 03:00:00",1,2101,88,46,256,372,46521,528
698,"2018-07-14 18:00:00",1,1966,141,49,524,701,118774,838
692,"2018-07-14 12:00:00",1,3550,139,59,298,544,123304,881
709,"2018-07-15 05:00:00",1,4461,95,47,339,523,61958,652
712,"2018-07-15 08:00:00",1,5489,73,51,398,540,76360,1045
706,"2018-07-15 02:00:00",1,5022,93,48,310,417,47604,508
705,"2018-07-15 01:00:00",1,5022,124,52,547,631,71187,574
714,"2018-07-15 10:00:00",1,6840,98,46,274,699,95570,969
710,"2018-07-15 06:00:00",1,5855,59,39,202,411,58229,984
708,"2018-07-15 04:00:00",1,2970,93,50,359,431,52420,562
711,"2018-07-15 07:00:00",1,2980,89,52,271,430,58128,651
713,"2018-07-15 09:00:00",1,8518,99,43,316,677,133693,1350
716,"2018-07-15 12:00:00",1,3851,84,44,218,562,93653,1106
718,"2018-07-15 14:00:00",1,5023,71,40,199,507,74391,1037
717,"2018-07-15 13:00:00",1,3122,292,242,430,704,366407,1254
715,"2018-07-15 11:00:00",1,4726,78,41,232,546,72427,925
719,"2018-07-15 15:00:00",1,5645,86,38,234,637,79612,918
722,"2018-07-15 18:00:00",1,12167,66,43,121,660,202589,3037
723,"2018-07-15 19:00:00",1,5485,58,40,129,465,122432,2077
721,"2018-07-15 17:00:00",1,2595214,2749,419,1578,45173,5535174,2013
724,"2018-07-15 20:00:00",1,2510,54,37,142,368,101056,1853
727,"2018-07-15 23:00:00",1,2476,115,50,161,379,148519,1290
725,"2018-07-15 21:00:00",1,2595197,1699,38,154,43662,2700437,1589
726,"2018-07-15 22:00:00",1,2595196,2836,41,144,43983,2674880,943
728,"2018-07-16 00:00:00",1,2595210,2769,40,187,43661,2658808,960
730,"2018-07-16 02:00:00",1,2595200,2965,43,184,43639,2657137,896
729,"2018-07-16 01:00:00",1,2595212,2874,43,200,43596,2658618,925
731,"2018-07-16 03:00:00",1,5004,87,41,289,535,73802,840
734,"2018-07-16 09:00:00",1,2595199,847,223,272,364,3389409,3997
732,"2018-07-16 04:00:00",1,2595195,3197,31,162,43550,2644391,827
733,"2018-07-16 05:00:00",1,1780,65,39,148,350,38573,586
736,"2018-07-16 11:00:00",1,2595209,2095,35,275,43873,2705098,1291
737,"2018-07-16 12:00:00",1,6408,91,34,247,596,107300,1174
735,"2018-07-16 10:00:00",1,2595212,1310,91,243,43671,2939648,2243
738,"2018-07-16 13:00:00",1,8943,108,36,196,608,127027,1169
